HP_ID,H_ID,P_ID,W_ID,W_RBW,W_DETAIL,wegkm,wegkm_imp,source_distance_status,km_routing,routing_distance_status,bus28_zo,tram28_zo,bahn28_zo,min_ozmz_zo,destination_context_status,exact_od_location_status,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,residential_geography_interpretation
93590973,93590970.0,3,1,0,202,28.5,28.5,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93590973,93590970.0,3,2,0,202,28.5,28.5,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,5,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593061,93593060.0,1,1,0,1,10.78,10.78,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593061,93593060.0,1,2,0,1,10.78,10.78,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,1,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593931,93593930.0,1,1,0,0,70703.0,4.17,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593931,93593930.0,1,2,0,0,70703.0,3.57,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593931,93593930.0,1,3,0,0,70703.0,3.93,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,1,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593931,93593930.0,1,4,0,0,70703.0,1.75,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93593931,93593930.0,1,5,0,0,70703.0,4.53,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,1,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,1,0,1,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,2,0,1,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,3,0,1,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,5,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,4,0,1,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,5,0,1,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,5,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,6,0,1,22.5,22.5,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,7,0,1,9.0,9.0,DIRECT_SOURCE_DISTANCE_VALID,17.164,ROUTED_DISTANCE_AVAILABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594641,93594640.0,1,8,0,1,14.25,14.25,DIRECT_SOURCE_DISTANCE_VALID,17.31,ROUTED_DISTANCE_AVAILABLE,2,5,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594642,93594640.0,2,1,0,1,7.6,7.6,DIRECT_SOURCE_DISTANCE_VALID,28.874,ROUTED_DISTANCE_AVAILABLE,3,5,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594642,93594640.0,2,2,0,1,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594642,93594640.0,2,3,0,1,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594642,93594640.0,2,4,0,1,14.25,14.25,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,3,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594642,93594640.0,2,5,0,1,14.25,14.25,DIRECT_SOURCE_DISTANCE_VALID,17.31,ROUTED_DISTANCE_AVAILABLE,2,5,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93594961,93594960.0,1,1,0,0,70703.0,4.63,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93595171,93595170.0,1,1,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,1.559,ROUTED_DISTANCE_AVAILABLE,2,2,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93595171,93595170.0,1,2,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,1.559,ROUTED_DISTANCE_AVAILABLE,1,2,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,1,0,1,0.2,0.2,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,2,0,1,0.2,0.2,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,1,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,3,0,1,15.57,15.57,DIRECT_SOURCE_DISTANCE_VALID,17.793,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,4,0,1,0.69,0.69,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,5,0,1,0.2,0.2,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,6,0,1,19.44,19.44,DIRECT_SOURCE_DISTANCE_VALID,22.607,ROUTED_DISTANCE_AVAILABLE,4,1,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596641,93596640.0,1,7,0,1,4.47,4.47,DIRECT_SOURCE_DISTANCE_VALID,3.792,ROUTED_DISTANCE_AVAILABLE,1,1,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596681,93596680.0,1,1,0,0,70703.0,3.33,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596681,93596680.0,1,2,0,0,70703.0,2.37,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,2,2,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596682,93596680.0,2,1,0,0,70703.0,0.88,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93596682,93596680.0,2,2,0,0,70703.0,0.88,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,2,2,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93598441,93598440.0,1,1,0,202,4.75,4.75,DIRECT_SOURCE_DISTANCE_VALID,4.575,ROUTED_DISTANCE_AVAILABLE,1,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93598441,93598440.0,1,2,0,202,4.75,4.75,DIRECT_SOURCE_DISTANCE_VALID,4.575,ROUTED_DISTANCE_AVAILABLE,2,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93599881,93599880.0,1,1,0,201,10.35,10.35,DIRECT_SOURCE_DISTANCE_VALID,9.653,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93599881,93599880.0,1,2,0,201,5.04,5.04,DIRECT_SOURCE_DISTANCE_VALID,4.085,ROUTED_DISTANCE_AVAILABLE,1,5,5,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93599881,93599880.0,1,3,0,201,14.25,14.25,DIRECT_SOURCE_DISTANCE_VALID,11.303,ROUTED_DISTANCE_AVAILABLE,1,4,2,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93602741,93602740.0,1,1,0,202,23.75,23.75,DIRECT_SOURCE_DISTANCE_VALID,4.363,ROUTED_DISTANCE_AVAILABLE,2,2,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93602741,93602740.0,1,2,0,202,23.75,23.75,DIRECT_SOURCE_DISTANCE_VALID,4.363,ROUTED_DISTANCE_AVAILABLE,1,5,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605121,93605120.0,1,1,0,202,16.2,16.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605121,93605120.0,1,2,0,202,16.2,16.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,2,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605122,93605120.0,2,1,0,202,16.2,16.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605122,93605120.0,2,2,0,202,16.2,16.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,2,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605871,93605870.0,1,101,1,701,332.5,332.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605871,93605870.0,1,102,1,701,332.5,332.5,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,1,0,0,70703.0,1.43,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,2,0,0,70703.0,3.95,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,3,0,0,70703.0,1.97,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,4,0,0,70703.0,3.17,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,5,0,0,70703.0,0.95,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,6,0,0,70703.0,4.65,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605872,93605870.0,2,7,0,0,70703.0,2.41,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,1,6,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605873,93605870.0,3,1,0,1,7.2,7.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93605873,93605870.0,3,2,0,1,7.2,7.2,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,6,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,1,0,1,9.8,9.8,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,2,0,1,9.8,9.8,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,3,0,1,2.94,2.94,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,4,0,1,2.94,2.94,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,101,1,701,3.68,3.68,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,102,1,701,3.68,3.68,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,103,1,701,3.68,3.68,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606411,93606410.0,1,104,1,701,3.68,3.68,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606412,93606410.0,2,1,0,1,4.5,4.5,DIRECT_SOURCE_DISTANCE_VALID,3.575,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606412,93606410.0,2,2,0,1,4.5,4.5,DIRECT_SOURCE_DISTANCE_VALID,3.575,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606412,93606410.0,2,3,0,1,4.5,4.5,DIRECT_SOURCE_DISTANCE_VALID,4.762,ROUTED_DISTANCE_AVAILABLE,1,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606412,93606410.0,2,4,0,1,4.5,4.5,DIRECT_SOURCE_DISTANCE_VALID,4.762,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606413,93606410.0,3,1,0,1,9.0,9.0,DIRECT_SOURCE_DISTANCE_VALID,8.18,ROUTED_DISTANCE_AVAILABLE,1,1,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606413,93606410.0,3,2,0,1,9.0,9.0,DIRECT_SOURCE_DISTANCE_VALID,8.18,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606413,93606410.0,3,3,0,1,5.4,5.4,DIRECT_SOURCE_DISTANCE_VALID,19.961,ROUTED_DISTANCE_AVAILABLE,2,5,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606413,93606410.0,3,4,0,1,5.4,5.4,DIRECT_SOURCE_DISTANCE_VALID,19.961,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606531,93606530.0,1,1,0,202,365.75,365.75,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606531,93606530.0,1,2,0,202,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606531,93606530.0,1,3,0,202,12.35,12.35,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,4,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606531,93606530.0,1,4,0,202,12.35,12.35,DIRECT_SOURCE_DISTANCE_VALID,9.994,ROUTED_DISTANCE_AVAILABLE,3,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606532,93606530.0,2,1,0,202,365.75,365.75,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606532,93606530.0,2,2,0,202,1.96,1.96,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
93606532,93606530.0,2,3,0,202,12.35,12.35,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,4,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
