HP_ID,H_ID,P_ID,W_ID,W_RBW,W_SZ,W_SZS,W_SZM,W_AZ,W_AZS,W_AZM,W_FOLGETAG,wegmin,start_time_valid,arrival_time_valid,departure_clock_minute,arrival_clock_minute,arrival_day_offset,arrival_absolute_minute,duration_from_clock_min,clock_duration_plausible,duration_exactly_matches_wegmin,temporal_row_status,W_GEW
93132021,93132020.0,1,1,0,9:45:00,9,45,10:20:00,10,20,0,35,True,True,585.0,620.0,0.0,620.0,35.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,2,0,10:30:00,10,30,11:20:00,11,20,0,50,True,True,630.0,680.0,0.0,680.0,50.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,3,0,11:30:00,11,30,11:45:00,11,45,0,15,True,True,690.0,705.0,0.0,705.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,4,0,11:55:00,11,55,12:10:00,12,10,0,15,True,True,715.0,730.0,0.0,730.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,5,0,12:20:00,12,20,12:55:00,12,55,0,35,True,True,740.0,775.0,0.0,775.0,35.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,6,0,13:20:00,13,20,14:10:00,14,10,0,50,True,True,800.0,850.0,0.0,850.0,50.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,7,0,14:30:00,14,30,15:10:00,15,10,0,40,True,True,870.0,910.0,0.0,910.0,40.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132021,93132020.0,1,8,0,15:35:00,15,35,16:15:00,16,15,0,40,True,True,935.0,975.0,0.0,975.0,40.0,True,True,DIRECT_TEMPORAL_VALID,1.18793681637219
93132022,93132020.0,2,1,0,9:45:00,9,45,10:20:00,10,20,0,35,True,True,585.0,620.0,0.0,620.0,35.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,2,0,10:30:00,10,30,11:20:00,11,20,0,50,True,True,630.0,680.0,0.0,680.0,50.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,3,0,11:30:00,11,30,11:45:00,11,45,0,15,True,True,690.0,705.0,0.0,705.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,4,0,11:55:00,11,55,12:10:00,12,10,0,15,True,True,715.0,730.0,0.0,730.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,5,0,12:20:00,12,20,12:55:00,12,55,0,35,True,True,740.0,775.0,0.0,775.0,35.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,6,0,13:20:00,13,20,14:10:00,14,10,0,50,True,True,800.0,850.0,0.0,850.0,50.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,7,0,14:30:00,14,30,15:10:00,15,10,0,40,True,True,870.0,910.0,0.0,910.0,40.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93132022,93132020.0,2,8,0,15:35:00,15,35,16:15:00,16,15,0,40,True,True,935.0,975.0,0.0,975.0,40.0,True,True,DIRECT_TEMPORAL_VALID,1.72596253098115
93134531,93134530.0,1,1,0,7:15:00,7,15,8:00:00,8,0,0,45,True,True,435.0,480.0,0.0,480.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.02280683802821
93134531,93134530.0,1,2,0,18:00:00,18,0,18:45:00,18,45,0,45,True,True,1080.0,1125.0,0.0,1125.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.02280683802821
93134532,93134530.0,2,1,0,9:45:00,9,45,10:30:00,10,30,0,45,True,True,585.0,630.0,0.0,630.0,45.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93134532,93134530.0,2,2,0,16:15:00,16,15,17:00:00,17,0,0,45,True,True,975.0,1020.0,0.0,1020.0,45.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93134532,93134530.0,2,3,0,18:00:00,18,0,18:30:00,18,30,0,30,True,True,1080.0,1110.0,0.0,1110.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93134532,93134530.0,2,4,0,20:40:00,20,40,21:00:00,21,0,0,20,True,True,1240.0,1260.0,0.0,1260.0,20.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93134791,93134790.0,1,1,0,10:20:00,10,20,10:35:00,10,35,0,15,True,True,620.0,635.0,0.0,635.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.62477127862571
93134791,93134790.0,1,2,0,11:25:00,11,25,11:40:00,11,40,0,15,True,True,685.0,700.0,0.0,700.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.62477127862571
93134792,93134790.0,2,1,0,12:20:00,12,20,12:25:00,12,25,0,5,True,True,740.0,745.0,0.0,745.0,5.0,True,True,DIRECT_TEMPORAL_VALID,2.22078812503041
93134792,93134790.0,2,2,0,12:45:00,12,45,12:55:00,12,55,0,10,True,True,765.0,775.0,0.0,775.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.22078812503041
93135791,93135790.0,1,1,0,11:05:00,11,5,11:15:00,11,15,0,10,True,True,665.0,675.0,0.0,675.0,10.0,True,True,DIRECT_TEMPORAL_VALID,0.757739175819636
93135791,93135790.0,1,2,0,11:15:00,11,15,11:25:00,11,25,0,10,True,True,675.0,685.0,0.0,685.0,10.0,True,True,DIRECT_TEMPORAL_VALID,0.757739175819636
93135791,93135790.0,1,3,0,11:35:00,11,35,11:45:00,11,45,0,10,True,True,695.0,705.0,0.0,705.0,10.0,True,True,DIRECT_TEMPORAL_VALID,0.757739175819636
93135791,93135790.0,1,4,0,13:00:00,13,0,13:15:00,13,15,0,15,True,True,780.0,795.0,0.0,795.0,15.0,True,True,DIRECT_TEMPORAL_VALID,0.757739175819636
93136601,93136600.0,1,1,0,14:00:00,14,0,19:00:00,19,0,0,300,True,True,840.0,1140.0,0.0,1140.0,300.0,True,True,DIRECT_TEMPORAL_VALID,11.054450626194
93137281,93137280.0,1,1,0,8:30:00,8,30,9:05:00,9,5,0,35,True,True,510.0,545.0,0.0,545.0,35.0,True,True,DIRECT_TEMPORAL_VALID,4.72027298366594
93137281,93137280.0,1,2,0,17:00:00,17,0,17:45:00,17,45,0,45,True,True,1020.0,1065.0,0.0,1065.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.72027298366594
93137861,93137860.0,1,1,0,8:00:00,8,0,8:15:00,8,15,0,15,True,True,480.0,495.0,0.0,495.0,15.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
93137861,93137860.0,1,2,0,16:15:00,16,15,17:00:00,17,0,0,45,True,True,975.0,1020.0,0.0,1020.0,45.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
93137861,93137860.0,1,3,0,20:00:00,20,0,20:45:00,20,45,0,45,True,True,1200.0,1245.0,0.0,1245.0,45.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
93137861,93137860.0,1,4,0,21:00:00,21,0,21:30:00,21,30,0,30,True,True,1260.0,1290.0,0.0,1290.0,30.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
93137861,93137860.0,1,5,0,23:00:00,23,0,23:20:00,23,20,0,20,True,True,1380.0,1400.0,0.0,1400.0,20.0,True,True,DIRECT_TEMPORAL_VALID,6.28660508586763
93138041,93138040.0,1,1,0,9:00:00,9,0,9:15:00,9,15,0,15,True,True,540.0,555.0,0.0,555.0,15.0,True,True,DIRECT_TEMPORAL_VALID,8.99315914412092
93138041,93138040.0,1,2,0,10:00:00,10,0,10:20:00,10,20,0,20,True,True,600.0,620.0,0.0,620.0,20.0,True,True,DIRECT_TEMPORAL_VALID,8.99315914412092
93138041,93138040.0,1,3,0,17:45:00,17,45,18:15:00,18,15,0,30,True,True,1065.0,1095.0,0.0,1095.0,30.0,True,True,DIRECT_TEMPORAL_VALID,8.99315914412092
93138041,93138040.0,1,4,0,20:30:00,20,30,21:00:00,21,0,0,30,True,True,1230.0,1260.0,0.0,1260.0,30.0,True,True,DIRECT_TEMPORAL_VALID,8.99315914412092
93138042,93138040.0,2,1,0,10:30:00,10,30,10:35:00,10,35,0,5,True,True,630.0,635.0,0.0,635.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.892224731567427
93138042,93138040.0,2,2,0,16:25:00,16,25,16:30:00,16,30,0,5,True,True,985.0,990.0,0.0,990.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.892224731567427
93138042,93138040.0,2,3,0,17:45:00,17,45,18:15:00,18,15,0,30,True,True,1065.0,1095.0,0.0,1095.0,30.0,True,True,DIRECT_TEMPORAL_VALID,0.892224731567427
93138042,93138040.0,2,4,0,20:30:00,20,30,21:00:00,21,0,0,30,True,True,1230.0,1260.0,0.0,1260.0,30.0,True,True,DIRECT_TEMPORAL_VALID,0.892224731567427
93140341,93140340.0,1,1,0,9:00:00,9,0,9:30:00,9,30,0,30,True,True,540.0,570.0,0.0,570.0,30.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93140341,93140340.0,1,2,0,15:00:00,15,0,15:25:00,15,25,0,25,True,True,900.0,925.0,0.0,925.0,25.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93140341,93140340.0,1,3,0,15:45:00,15,45,16:00:00,16,0,0,15,True,True,945.0,960.0,0.0,960.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93140341,93140340.0,1,4,0,16:30:00,16,30,16:45:00,16,45,0,15,True,True,990.0,1005.0,0.0,1005.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93140341,93140340.0,1,5,0,20:45:00,20,45,21:45:00,21,45,0,60,True,True,1245.0,1305.0,0.0,1305.0,60.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93140342,93140340.0,2,1,0,11:00:00,11,0,12:30:00,12,30,0,90,True,True,660.0,750.0,0.0,750.0,90.0,True,True,DIRECT_TEMPORAL_VALID,3.3832655548878
93140342,93140340.0,2,2,0,14:00:00,14,0,17:30:00,17,30,0,210,True,True,840.0,1050.0,0.0,1050.0,210.0,True,True,DIRECT_TEMPORAL_VALID,3.3832655548878
93140342,93140340.0,2,3,0,20:30:00,20,30,21:30:00,21,30,0,60,True,True,1230.0,1290.0,0.0,1290.0,60.0,True,True,DIRECT_TEMPORAL_VALID,3.3832655548878
93140751,93140750.0,1,1,0,9:00:00,9,0, ,99,99,0,9995,True,False,540.0,,0.0,,,False,False,DIRECT_TIME_COMPONENT_MISSING,5.77823650973117
93140751,93140750.0,1,2,0,11:30:00,11,30,11:45:00,11,45,0,15,True,True,690.0,705.0,0.0,705.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.77823650973117
93140751,93140750.0,1,3,0,12:15:00,12,15,12:30:00,12,30,0,15,True,True,735.0,750.0,0.0,750.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.77823650973117
93140751,93140750.0,1,4,0,18:00:00,18,0,18:45:00,18,45,0,45,True,True,1080.0,1125.0,0.0,1125.0,45.0,True,True,DIRECT_TEMPORAL_VALID,5.77823650973117
93142661,93142660.0,1,1,0,9:00:00,9,0,9:30:00,9,30,0,30,True,True,540.0,570.0,0.0,570.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.10820885569869
93142661,93142660.0,1,2,0,15:00:00,15,0,15:30:00,15,30,0,30,True,True,900.0,930.0,0.0,930.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.10820885569869
93142911,93142910.0,1,1,0,16:30:00,16,30,16:40:00,16,40,0,10,True,True,990.0,1000.0,0.0,1000.0,10.0,True,True,DIRECT_TEMPORAL_VALID,4.02280683802821
93142911,93142910.0,1,2,0,18:10:00,18,10,18:20:00,18,20,0,10,True,True,1090.0,1100.0,0.0,1100.0,10.0,True,True,DIRECT_TEMPORAL_VALID,4.02280683802821
93142912,93142910.0,2,1,0,7:15:00,7,15,8:10:00,8,10,0,55,True,True,435.0,490.0,0.0,490.0,55.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93142912,93142910.0,2,2,0,11:40:00,11,40,11:50:00,11,50,0,10,True,True,700.0,710.0,0.0,710.0,10.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93142912,93142910.0,2,3,0,12:15:00,12,15,12:25:00,12,25,0,10,True,True,735.0,745.0,0.0,745.0,10.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93142912,93142910.0,2,4,0,15:15:00,15,15,16:15:00,16,15,0,60,True,True,915.0,975.0,0.0,975.0,60.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93142912,93142910.0,2,5,0,16:30:00,16,30,16:40:00,16,40,0,10,True,True,990.0,1000.0,0.0,1000.0,10.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93142912,93142910.0,2,6,0,18:10:00,18,10,18:20:00,18,20,0,10,True,True,1090.0,1100.0,0.0,1100.0,10.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93143901,93143900.0,1,1,0,14:30:00,14,30,14:40:00,14,40,0,10,True,True,870.0,880.0,0.0,880.0,10.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93143901,93143900.0,1,2,0,19:30:00,19,30,19:45:00,19,45,0,15,True,True,1170.0,1185.0,0.0,1185.0,15.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93144011,93144010.0,1,1,0,9:00:00,9,0,9:10:00,9,10,0,10,True,True,540.0,550.0,0.0,550.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93144011,93144010.0,1,2,0,9:25:00,9,25,9:35:00,9,35,0,10,True,True,565.0,575.0,0.0,575.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93144011,93144010.0,1,3,0,10:00:00,10,0,10:10:00,10,10,0,10,True,True,600.0,610.0,0.0,610.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93144011,93144010.0,1,4,0,10:30:00,10,30,10:40:00,10,40,0,10,True,True,630.0,640.0,0.0,640.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93144011,93144010.0,1,5,0,14:15:00,14,15,15:00:00,15,0,0,45,True,True,855.0,900.0,0.0,900.0,45.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93144011,93144010.0,1,6,0,16:55:00,16,55,17:40:00,17,40,0,45,True,True,1015.0,1060.0,0.0,1060.0,45.0,True,True,DIRECT_TEMPORAL_VALID,3.91379678752949
93152371,93152370.0,1,1,0,7:50:00,7,50,8:40:00,8,40,0,50,True,True,470.0,520.0,0.0,520.0,50.0,True,True,DIRECT_TEMPORAL_VALID,2.24860207015479
93152371,93152370.0,1,2,0,9:40:00,9,40,10:10:00,10,10,0,30,True,True,580.0,610.0,0.0,610.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.24860207015479
93152372,93152370.0,2,1,0,10:30:00,10,30,10:50:00,10,50,0,20,True,True,630.0,650.0,0.0,650.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.54765653167982
93152372,93152370.0,2,2,0,11:30:00,11,30,11:40:00,11,40,0,10,True,True,690.0,700.0,0.0,700.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.54765653167982
93152461,93152460.0,1,1,0,8:20:00,8,20,8:40:00,8,40,0,20,True,True,500.0,520.0,0.0,520.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152461,93152460.0,1,2,0,8:40:00,8,40,9:05:00,9,5,0,25,True,True,520.0,545.0,0.0,545.0,25.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152461,93152460.0,1,3,0,14:20:00,14,20,14:50:00,14,50,0,30,True,True,860.0,890.0,0.0,890.0,30.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152461,93152460.0,1,4,0,15:40:00,15,40,16:10:00,16,10,0,30,True,True,940.0,970.0,0.0,970.0,30.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152461,93152460.0,1,5,0,16:20:00,16,20,16:40:00,16,40,0,20,True,True,980.0,1000.0,0.0,1000.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152461,93152460.0,1,6,0,16:40:00,16,40,17:00:00,17,0,0,20,True,True,1000.0,1020.0,0.0,1020.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.66469358954205
93152462,93152460.0,2,1,0,10:30:00,10,30,10:55:00,10,55,0,25,True,True,630.0,655.0,0.0,655.0,25.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152462,93152460.0,2,2,0,12:10:00,12,10,12:30:00,12,30,0,20,True,True,730.0,750.0,0.0,750.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152462,93152460.0,2,3,0,14:20:00,14,20,14:50:00,14,50,0,30,True,True,860.0,890.0,0.0,890.0,30.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152462,93152460.0,2,4,0,15:40:00,15,40,16:10:00,16,10,0,30,True,True,940.0,970.0,0.0,970.0,30.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152462,93152460.0,2,5,0,16:20:00,16,20,16:40:00,16,40,0,20,True,True,980.0,1000.0,0.0,1000.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152462,93152460.0,2,6,0,16:40:00,16,40,17:00:00,17,0,0,20,True,True,1000.0,1020.0,0.0,1020.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.00677366943194
93152531,93152530.0,1,1,0,9:00:00,9,0,9:50:00,9,50,0,50,True,True,540.0,590.0,0.0,590.0,50.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93152531,93152530.0,1,2,0,10:05:00,10,5,10:17:00,10,17,0,12,True,True,605.0,617.0,0.0,617.0,12.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93152531,93152530.0,1,3,0,10:43:00,10,43,10:55:00,10,55,0,12,True,True,643.0,655.0,0.0,655.0,12.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93153422,93153420.0,2,1,0,11:25:00,11,25,11:30:00,11,30,0,5,True,True,685.0,690.0,0.0,690.0,5.0,True,True,DIRECT_TEMPORAL_VALID,11.054450626194
93153422,93153420.0,2,2,0,13:10:00,13,10,13:30:00,13,30,0,20,True,True,790.0,810.0,0.0,810.0,20.0,True,True,DIRECT_TEMPORAL_VALID,11.054450626194
93154551,93154550.0,1,1,0,14:00:00,14,0,14:30:00,14,30,0,30,True,True,840.0,870.0,0.0,870.0,30.0,True,True,DIRECT_TEMPORAL_VALID,6.23686826105241
93154552,93154550.0,2,1,0,14:00:00,14,0,14:30:00,14,30,0,30,True,True,840.0,870.0,0.0,870.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.6484989765693
93154701,93154700.0,1,1,0,11:00:00,11,0,12:00:00,12,0,0,60,True,True,660.0,720.0,0.0,720.0,60.0,True,True,DIRECT_TEMPORAL_VALID,2.59857221667945
93154701,93154700.0,1,2,0,15:00:00,15,0,15:50:00,15,50,0,50,True,True,900.0,950.0,0.0,950.0,50.0,True,True,DIRECT_TEMPORAL_VALID,2.59857221667945
93154701,93154700.0,1,3,0,18:00:00,18,0,19:00:00,19,0,0,60,True,True,1080.0,1140.0,0.0,1140.0,60.0,True,True,DIRECT_TEMPORAL_VALID,2.59857221667945
93154702,93154700.0,2,1,0,10:30:00,10,30,11:30:00,11,30,0,60,True,True,630.0,690.0,0.0,690.0,60.0,True,True,DIRECT_TEMPORAL_VALID,2.71014310188802
93154702,93154700.0,2,2,0,15:00:00,15,0,15:50:00,15,50,0,50,True,True,900.0,950.0,0.0,950.0,50.0,True,True,DIRECT_TEMPORAL_VALID,2.71014310188802
93154702,93154700.0,2,3,0,18:00:00,18,0,19:00:00,19,0,0,60,True,True,1080.0,1140.0,0.0,1140.0,60.0,True,True,DIRECT_TEMPORAL_VALID,2.71014310188802
93154703,93154700.0,3,1,0,11:00:00,11,0,12:00:00,12,0,0,60,True,True,660.0,720.0,0.0,720.0,60.0,True,True,DIRECT_TEMPORAL_VALID,4.59071815969883
93154703,93154700.0,3,2,0,15:00:00,15,0,15:50:00,15,50,0,50,True,True,900.0,950.0,0.0,950.0,50.0,True,True,DIRECT_TEMPORAL_VALID,4.59071815969883
93154703,93154700.0,3,3,0,18:00:00,18,0,19:00:00,19,0,0,60,True,True,1080.0,1140.0,0.0,1140.0,60.0,True,True,DIRECT_TEMPORAL_VALID,4.59071815969883
93154704,93154700.0,4,1,0,11:00:00,11,0,12:00:00,12,0,0,60,True,True,660.0,720.0,0.0,720.0,60.0,True,True,DIRECT_TEMPORAL_VALID,4.24732233899013
93154704,93154700.0,4,2,0,15:00:00,15,0,15:50:00,15,50,0,50,True,True,900.0,950.0,0.0,950.0,50.0,True,True,DIRECT_TEMPORAL_VALID,4.24732233899013
93154704,93154700.0,4,3,0,18:00:00,18,0,19:00:00,19,0,0,60,True,True,1080.0,1140.0,0.0,1140.0,60.0,True,True,DIRECT_TEMPORAL_VALID,4.24732233899013
93154921,93154920.0,1,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,5.78306852159565
93154921,93154920.0,1,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,5.78306852159565
93154921,93154920.0,1,103,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,5.78306852159565
93154921,93154920.0,1,104,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,5.78306852159565
93158651,93158650.0,1,1,0,8:00:00,8,0,8:30:00,8,30,0,30,True,True,480.0,510.0,0.0,510.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.80508348926383
93158651,93158650.0,1,2,0,12:40:00,12,40,13:10:00,13,10,0,30,True,True,760.0,790.0,0.0,790.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.80508348926383
93158651,93158650.0,1,3,0,14:00:00,14,0,14:30:00,14,30,0,30,True,True,840.0,870.0,0.0,870.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.80508348926383
93158651,93158650.0,1,4,0,18:00:00,18,0,18:15:00,18,15,0,15,True,True,1080.0,1095.0,0.0,1095.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.80508348926383
93158651,93158650.0,1,5,0,19:15:00,19,15,19:30:00,19,30,0,15,True,True,1155.0,1170.0,0.0,1170.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.80508348926383
93158721,93158720.0,1,1,0,12:30:00,12,30,13:45:00,13,45,0,75,True,True,750.0,825.0,0.0,825.0,75.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93158721,93158720.0,1,2,0,17:00:00,17,0,17:45:00,17,45,0,45,True,True,1020.0,1065.0,0.0,1065.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.07118137428374
93158861,93158860.0,1,1,0,20:00:00,20,0,0:00:00,0,0,1,240,True,True,1200.0,0.0,1.0,1440.0,240.0,True,True,DIRECT_TEMPORAL_VALID,4.02280683802821
93158862,93158860.0,2,1,0,14:00:00,14,0,14:30:00,14,30,0,30,True,True,840.0,870.0,0.0,870.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.72027298366594
93158862,93158860.0,2,2,0,20:00:00,20,0,0:00:00,0,0,1,240,True,True,1200.0,0.0,1.0,1440.0,240.0,True,True,DIRECT_TEMPORAL_VALID,4.72027298366594
93158862,93158860.0,2,3,0,20:00:00,20,0,23:55:00,23,55,0,235,True,True,1200.0,1435.0,0.0,1435.0,235.0,True,True,DIRECT_TEMPORAL_VALID,4.72027298366594
93158863,93158860.0,3,1,0,20:00:00,20,0,0:00:00,0,0,1,240,True,True,1200.0,0.0,1.0,1440.0,240.0,True,True,DIRECT_TEMPORAL_VALID,6.70353476578807
93158863,93158860.0,3,2,0,20:00:00,20,0,23:55:00,23,55,0,235,True,True,1200.0,1435.0,0.0,1435.0,235.0,True,True,DIRECT_TEMPORAL_VALID,6.70353476578807
93160071,93160070.0,1,1,0,11:30:00,11,30,12:00:00,12,0,0,30,True,True,690.0,720.0,0.0,720.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.92865117744744
93160071,93160070.0,1,2,0,15:00:00,15,0,15:30:00,15,30,0,30,True,True,900.0,930.0,0.0,930.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.92865117744744
93160072,93160070.0,2,1,0,11:30:00,11,30,12:00:00,12,0,0,30,True,True,690.0,720.0,0.0,720.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.73975712015774
93160072,93160070.0,2,2,0,15:00:00,15,0,15:30:00,15,30,0,30,True,True,900.0,930.0,0.0,930.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.73975712015774
93160651,93160650.0,1,1,0,0:30:00,0,30,0:40:00,0,40,0,10,True,True,30.0,40.0,0.0,40.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,2,0,7:30:00,7,30,7:45:00,7,45,0,15,True,True,450.0,465.0,0.0,465.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,3,0,16:00:00,16,0,16:10:00,16,10,0,10,True,True,960.0,970.0,0.0,970.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,4,0,17:00:00,17,0,17:10:00,17,10,0,10,True,True,1020.0,1030.0,0.0,1030.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,5,0,17:45:00,17,45,17:55:00,17,55,0,10,True,True,1065.0,1075.0,0.0,1075.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,6,0,18:00:00,18,0,18:50:00,18,50,0,50,True,True,1080.0,1130.0,0.0,1130.0,50.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160651,93160650.0,1,7,0,22:00:00,22,0,22:10:00,22,10,0,10,True,True,1320.0,1330.0,0.0,1330.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.64582931106803
93160652,93160650.0,2,1,0,9:00:00,9,0,11:30:00,11,30,0,150,True,True,540.0,690.0,0.0,690.0,150.0,True,True,DIRECT_TEMPORAL_VALID,3.83385393659933
93160652,93160650.0,2,2,0,14:00:00,14,0, ,99,99,0,9995,True,False,840.0,,0.0,,,False,False,DIRECT_TIME_COMPONENT_MISSING,3.83385393659933
93160653,93160650.0,3,1,0,7:00:00,7,0,8:00:00,8,0,0,60,True,True,420.0,480.0,0.0,480.0,60.0,True,True,DIRECT_TEMPORAL_VALID,6.03092508657959
93160653,93160650.0,3,2,0,16:00:00,16,0,17:00:00,17,0,0,60,True,True,960.0,1020.0,0.0,1020.0,60.0,True,True,DIRECT_TEMPORAL_VALID,6.03092508657959
93160731,93160730.0,1,1,0,10:40:00,10,40,13:30:00,13,30,0,170,True,True,640.0,810.0,0.0,810.0,170.0,True,True,DIRECT_TEMPORAL_VALID,2.60023792324371
93160731,93160730.0,1,2,0,13:30:00,13,30,14:10:00,14,10,0,40,True,True,810.0,850.0,0.0,850.0,40.0,True,True,DIRECT_TEMPORAL_VALID,2.60023792324371
93160732,93160730.0,2,1,0,10:40:00,10,40,13:30:00,13,30,0,170,True,True,640.0,810.0,0.0,810.0,170.0,True,True,DIRECT_TEMPORAL_VALID,5.386902664947
